Id,gid
12,254255
12,254256
12,254969
12,254970
12,254971
12,254972
12,254973
12,254974
12,254975
12,254976
12,255689
12,255690
12,255691
12,255692
12,255693
12,255694
12,255695
12,255696
12,256409
12,256410
12,256411
12,256412
12,256413
12,256414
12,256415
12,256416
12,257129
12,257130
12,257131
12,257132
12,257133
12,257134
12,257135
12,257136
12,257849
12,257850
12,257851
12,257852
12,257853
12,257854
12,257855
12,257856
12,258569
12,258570
12,258571
12,258572
12,258573
12,258574
12,258575
12,258576
13,253537
13,253538
13,253539
13,253540
13,253541
13,253542
13,253543
13,253544
13,254257
13,254258
13,254259
13,254260
13,254261
13,254262
13,254263
13,254264
13,254977
13,254978
13,254979
13,254980
13,254981
13,254982
13,254983
13,254984
13,255697
13,255698
13,255699
13,255700
13,255701
13,255702
13,255703
13,255704
13,256417
13,256418
13,256419
13,256420
13,256421
13,256422
13,256423
13,256424
13,257137
13,257138
13,257139
13,257140
13,257141
13,257142
13,257143
13,257144
13,257857
13,257858
13,257859
13,257860
13,257861
13,257862
13,257863
13,257864
13,258577
13,258578
13,258579
13,258580
13,258581
13,258582
13,258583
13,258584
14,253545
14,253546
14,253547
14,253548
14,253549
14,253550
14,253551
14,253552
14,254265
14,254266
14,254267
14,254268
14,254269
14,254270
14,254271
14,254272
14,254985
14,254986
14,254987
14,254988
14,254989
14,254990
14,254991
14,254992
14,255705
14,255706
14,255707
14,255708
14,255709
14,255710
14,255711
14,255712
14,256425
14,256426
14,256427
14,256428
14,256429
14,256430
14,256431
14,256432
14,257145
14,257146
14,257147
14,257148
14,257149
14,257150
14,257151
14,257152
14,257865
14,257866
14,257867
14,257868
14,257869
14,257870
14,257871
14,257872
14,258585
14,258586
14,258587
14,258588
14,258589
14,258590
14,258591
14,258592
15,253553
15,253554
15,253555
15,253556
15,253557
15,253558
15,253559
15,253560
15,254273
15,254274
15,254275
15,254276
15,254277
15,254278
15,254279
15,254280
15,254993
15,254994
15,254995
15,254996
15,254997
15,254998
15,254999
15,255000
15,255713
15,255714
15,255715
15,255716
15,255717
15,255718
15,255719
15,255720
15,256433
15,256434
15,256435
15,256436
15,256437
15,256438
15,256439
15,256440
15,257153
15,257154
15,257155
15,257156
15,257157
15,257158
15,257159
15,257160
15,257873
15,257874
15,257875
15,257876
15,257877
15,257878
15,257879
15,257880
15,258593
15,258594
15,258595
15,258596
15,258597
15,258598
15,258599
15,258600
16,253561
16,253562
16,253563
16,253564
16,253565
16,253566
16,253567
16,253568
16,254281
16,254282
16,254283
16,254284
16,254285
16,254286
16,254287
16,254288
16,255001
16,255002
16,255003
16,255004
16,255005
16,255006
16,255007
16,255008
16,255721
16,255722
16,255723
16,255724
16,255725
16,255726
16,255727
16,255728
16,256441
16,256442
16,256443
16,256444
16,256445
16,256446
16,256447
16,256448
16,257161
16,257162
16,257163
16,257164
16,257165
16,257166
16,257167
16,257168
16,257881
16,257882
16,257883
16,257884
16,257885
16,257886
16,257887
16,257888
16,258601
16,258602
16,258603
16,258604
16,258605
16,258606
16,258607
16,258608
17,253569
17,253570
17,253571
17,253572
17,253573
17,253574
17,253575
17,253576
17,254289
17,254290
17,254291
17,254292
17,254293
17,254294
17,254295
17,254296
17,255009
17,255010
17,255011
17,255012
17,255013
17,255014
17,255015
17,255016
17,255729
17,255730
17,255731
17,255732
17,255733
17,255734
17,255735
17,255736
17,256449
17,256450
17,256451
17,256452
17,256453
17,256454
17,256455
17,256456
17,257169
17,257170
17,257171
17,257172
17,257173
17,257174
17,257175
17,257176
17,257889
17,257890
17,257891
17,257892
17,257893
17,257894
17,257895
17,257896
17,258609
17,258610
17,258611
17,258612
17,258613
17,258614
17,258615
17,258616
18,253577
18,253578
18,253579
18,253580
18,253581
18,253582
18,253583
18,253584
18,254297
18,254298
18,254299
18,254300
18,254301
18,254302
18,254303
18,254304
18,255017
18,255018
18,255019
18,255020
18,255021
18,255022
18,255023
18,255024
18,255737
18,255738
18,255739
18,255740
18,255741
18,255742
18,255743
18,255744
18,256457
18,256458
18,256459
18,256460
18,256461
18,256462
18,256463
18,256464
18,257177
18,257178
18,257179
18,257180
18,257181
18,257182
18,257183
18,257184
18,257897
18,257898
18,257899
18,257900
18,257901
18,257902
18,257903
18,257904
18,258617
18,258618
18,258619
18,258620
18,258621
18,258622
18,258623
18,258624
19,253585
19,253586
19,253587
19,253588
19,253589
19,253590
19,253591
19,253592
19,254305
19,254306
19,254307
19,254308
19,254309
19,254310
19,254311
19,254312
19,255025
19,255026
19,255027
19,255028
19,255029
19,255030
19,255031
19,255032
19,255745
19,255746
19,255747
19,255748
19,255749
19,255750
19,255751
19,255752
19,256465
19,256466
19,256467
19,256468
19,256469
19,256470
19,256471
19,256472
19,257185
19,257186
19,257187
19,257188
19,257189
19,257190
19,257191
19,257192
19,257905
19,257906
19,257907
19,257908
19,257909
19,257910
19,257911
19,257912
19,258625
19,258626
19,258627
19,258628
19,258629
19,258630
19,258631
19,258632
20,253593
20,253594
20,253595
20,253596
20,253597
20,253598
20,253599
20,253600
20,254313
20,254314
20,254315
20,254316
20,254317
20,254318
20,254319
20,254320
20,255033
20,255034
20,255035
20,255036
20,255037
20,255038
20,255039
20,255040
20,255753
20,255754
20,255755
20,255756
20,255757
20,255758
20,255759
20,255760
20,256473
20,256474
20,256475
20,256476
20,256477
20,256478
20,256479
20,256480
20,257193
20,257194
20,257195
20,257196
20,257197
20,257198
20,257199
20,257200
20,257913
20,257914
20,257915
20,257916
20,257917
20,257918
20,257919
20,257920
20,258633
20,258634
20,258635
20,258636
20,258637
20,258638
20,258639
20,258640
21,253601
21,253602
21,253603
21,253604
21,253605
21,253606
21,253607
21,253608
21,254321
21,254322
21,254323
21,254324
21,254325
21,254326
21,254327
21,254328
21,255041
21,255042
21,255043
21,255044
21,255045
21,255046
21,255047
21,255048
21,255761
21,255762
21,255763
21,255764
21,255765
21,255766
21,255767
21,255768
21,256481
21,256482
21,256483
21,256484
21,256485
21,256486
21,256487
21,256488
21,257201
21,257202
21,257203
21,257204
21,257205
21,257206
21,257207
21,257208
21,257921
21,257922
21,257923
21,257924
21,257925
21,257926
21,257927
21,257928
21,258641
21,258642
21,258643
21,258644
21,258645
21,258646
21,258647
21,258648
22,253609
22,253610
22,253611
22,253612
22,253613
22,253614
22,253615
22,253616
22,254329
22,254330
22,254331
22,254332
22,254333
22,254334
22,254335
22,254336
22,255049
22,255050
22,255051
22,255052
22,255053
22,255054
22,255055
22,255056
22,255769
22,255770
22,255771
22,255772
22,255773
22,255774
22,255775
22,255776
22,256489
22,256490
22,256491
22,256492
22,256493
22,256494
22,256495
22,256496
22,257209
22,257210
22,257211
22,257212
22,257213
22,257214
22,257215
22,257216
22,257929
22,257930
22,257931
22,257932
22,257933
22,257934
22,257935
22,257936
22,258649
22,258650
22,258651
22,258652
22,258653
22,258654
22,258655
22,258656
23,253617
23,253618
23,253619
23,253620
23,253621
23,253622
23,253623
23,253624
23,254337
23,254338
23,254339
23,254340
23,254341
23,254342
23,254343
23,254344
23,255057
23,255058
23,255059
23,255060
23,255061
23,255062
23,255063
23,255064
23,255777
23,255778
23,255779
23,255780
23,255781
23,255782
23,255783
23,255784
23,256497
23,256498
23,256499
23,256500
23,256501
23,256502
23,256503
23,256504
23,257217
23,257218
23,257219
23,257220
23,257221
23,257222
23,257223
23,257224
23,257937
23,257938
23,257939
23,257940
23,257941
23,257942
23,257943
23,257944
23,258657
23,258658
23,258659
23,258660
23,258661
23,258662
23,258663
23,258664
24,253625
24,253626
24,253627
24,253628
24,253629
24,253630
24,253631
24,253632
24,254345
24,254346
24,254347
24,254348
24,254349
24,254350
24,254351
24,254352
24,255065
24,255066
24,255067
24,255068
24,255069
24,255070
24,255071
24,255072
24,255785
24,255786
24,255787
24,255788
24,255789
24,255790
24,255791
24,255792
24,256505
24,256506
24,256507
24,256508
24,256509
24,256510
24,256511
24,256512
24,257225
24,257226
24,257227
24,257228
24,257229
24,257230
24,257231
24,257232
24,257945
24,257946
24,257947
24,257948
24,257949
24,257950
24,257951
24,257952
24,258665
24,258666
24,258667
24,258668
24,258669
24,258670
24,258671
24,258672
25,253633
25,253634
25,253635
25,253636
25,253637
25,253638
25,253639
25,253640
25,254353
25,254354
25,254355
25,254356
25,254357
25,254358
25,254359
25,254360
25,255073
25,255074
25,255075
25,255076
25,255077
25,255078
25,255079
25,255080
25,255793
25,255794
25,255795
25,255796
25,255797
25,255798
25,255799
25,255800
25,256513
25,256514
25,256515
25,256516
25,256517
25,256518
25,256519
25,256520
25,257233
25,257234
25,257235
25,257236
25,257237
25,257238
25,257239
25,257240
25,257953
25,257954
25,257955
25,257956
25,257957
25,257958
25,257959
25,257960
25,258673
25,258674
25,258675
25,258676
25,258677
25,258678
25,258679
25,258680
26,253641
26,253642
26,253643
26,253644
26,253645
26,253646
26,253647
26,253648
26,254361
26,254362
26,254363
26,254364
26,254365
26,254366
26,254367
26,254368
26,255081
26,255082
26,255083
26,255084
26,255085
26,255086
26,255087
26,255088
26,255801
26,255802
26,255803
26,255804
26,255805
26,255806
26,255807
26,255808
26,256521
26,256522
26,256523
26,256524
26,256525
26,256526
26,256527
26,256528
26,257241
26,257242
26,257243
26,257244
26,257245
26,257246
26,257247
26,257248
26,257961
26,257962
26,257963
26,257964
26,257965
26,257966
26,257967
26,257968
26,258681
26,258682
26,258683
26,258684
26,258685
26,258686
26,258687
26,258688
27,253649
27,253650
27,253651
27,253652
27,253653
27,253654
27,253655
27,253656
27,254369
27,254370
27,254371
27,254372
27,254373
27,254374
27,254375
27,254376
27,255089
27,255090
27,255091
27,255092
27,255093
27,255094
27,255095
27,255096
27,255809
27,255810
27,255811
27,255812
27,255813
27,255814
27,255815
27,255816
27,256529
27,256530
27,256531
27,256532
27,256533
27,256534
27,256535
27,256536
27,257249
27,257250
27,257251
27,257252
27,257253
27,257254
27,257255
27,257256
27,257969
27,257970
27,257971
27,257972
27,257973
27,257974
27,257975
27,257976
27,258689
27,258690
27,258691
27,258692
27,258693
27,258694
27,258695
27,258696
28,253657
28,253658
28,253659
28,253660
28,253661
28,253662
28,253663
28,253664
28,254377
28,254378
28,254379
28,254380
28,254381
28,254382
28,254383
28,254384
28,255097
28,255098
28,255099
28,255100
28,255101
28,255102
28,255103
28,255104
28,255817
28,255818
28,255819
28,255820
28,255821
28,255822
28,255823
28,255824
28,256537
28,256538
28,256539
28,256540
28,256541
28,256542
28,256543
28,256544
28,257257
28,257258
28,257259
28,257260
28,257261
28,257262
28,257263
28,257264
28,257977
28,257978
28,257979
28,257980
28,257981
28,257982
28,257983
28,257984
28,258697
28,258698
28,258699
28,258700
28,258701
28,258702
28,258703
28,258704
29,253665
29,253666
29,253667
29,253668
29,253669
29,253670
29,253671
29,253672
29,254385
29,254386
29,254387
29,254388
29,254389
29,254390
29,254391
29,254392
29,255105
29,255106
29,255107
29,255108
29,255109
29,255110
29,255111
29,255112
29,255825
29,255826
29,255827
29,255828
29,255829
29,255830
29,255831
29,255832
29,256545
29,256546
29,256547
29,256548
29,256549
29,256550
29,256551
29,256552
29,257265
29,257266
29,257267
29,257268
29,257269
29,257270
29,257271
29,257272
29,257985
29,257986
29,257987
29,257988
29,257989
29,257990
29,257991
29,257992
29,258705
29,258706
29,258707
29,258708
29,258709
29,258710
29,258711
29,258712
30,253673
30,253674
30,253675
30,253676
30,253677
30,253678
30,253679
30,253680
30,254393
30,254394
30,254395
30,254396
30,254397
30,254398
30,254399
30,254400
30,255113
30,255114
30,255115
30,255116
30,255117
30,255118
30,255119
30,255120
30,255833
30,255834
30,255835
30,255836
30,255837
30,255838
30,255839
30,255840
30,256553
30,256554
30,256555
30,256556
30,256557
30,256558
30,256559
30,256560
30,257273
30,257274
30,257275
30,257276
30,257277
30,257278
30,257279
30,257280
30,257993
30,257994
30,257995
30,257996
30,257997
30,257998
30,257999
30,258000
30,258713
30,258714
30,258715
30,258716
30,258717
30,258718
30,258719
30,258720
31,253681
31,253682
31,253683
31,253684
31,253685
31,253686
31,253687
31,253688
31,254401
31,254402
31,254403
31,254404
31,254405
31,254406
31,254407
31,254408
31,255121
31,255122
31,255123
31,255124
31,255125
31,255126
31,255127
31,255128
31,255841
31,255842
31,255843
31,255844
31,255845
31,255846
31,255847
31,255848
31,256561
31,256562
31,256563
31,256564
31,256565
31,256566
31,256567
31,256568
31,257281
31,257282
31,257283
31,257284
31,257285
31,257286
31,257287
31,257288
31,258001
31,258002
31,258003
31,258004
31,258005
31,258006
31,258007
31,258008
31,258721
31,258722
31,258723
31,258724
31,258725
31,258726
31,258727
31,258728
32,253689
32,253690
32,253691
32,253692
32,253693
32,253694
32,253695
32,253696
32,254409
32,254410
32,254411
32,254412
32,254413
32,254414
32,254415
32,254416
32,255129
32,255130
32,255131
32,255132
32,255133
32,255134
32,255135
32,255136
32,255849
32,255850
32,255851
32,255852
32,255853
32,255854
32,255855
32,255856
32,256569
32,256570
32,256571
32,256572
32,256573
32,256574
32,256575
32,256576
32,257289
32,257290
32,257291
32,257292
32,257293
32,257294
32,257295
32,257296
32,258009
32,258010
32,258011
32,258012
32,258013
32,258014
32,258015
32,258016
32,258729
32,258730
32,258731
32,258732
32,258733
32,258734
32,258735
32,258736
33,253697
33,253698
33,253699
33,253700
33,253701
33,253702
33,253703
33,253704
33,254417
33,254418
33,254419
33,254420
33,254421
33,254422
33,254423
33,254424
33,255137
33,255138
33,255139
33,255140
33,255141
33,255142
33,255143
33,255144
33,255857
33,255858
33,255859
33,255860
33,255861
33,255862
33,255863
33,255864
33,256577
33,256578
33,256579
33,256580
33,256581
33,256582
33,256583
33,256584
33,257297
33,257298
33,257299
33,257300
33,257301
33,257302
33,257303
33,257304
33,258017
33,258018
33,258019
33,258020
33,258021
33,258022
33,258023
33,258024
33,258737
33,258738
33,258739
33,258740
33,258741
33,258742
33,258743
33,258744
34,253705
34,253706
34,253707
34,253708
34,253709
34,253710
34,253711
34,253712
34,254425
34,254426
34,254427
34,254428
34,254429
34,254430
34,254431
34,254432
34,255145
34,255146
34,255147
34,255148
34,255149
34,255150
34,255151
34,255152
34,255865
34,255866
34,255867
34,255868
34,255869
34,255870
34,255871
34,255872
34,256585
34,256586
34,256587
34,256588
34,256589
34,256590
34,256591
34,256592
34,257305
34,257306
34,257307
34,257308
34,257309
34,257310
34,257311
34,257312
34,258025
34,258026
34,258027
34,258028
34,258029
34,258030
34,258031
34,258032
34,258745
34,258746
34,258747
34,258748
34,258749
34,258750
34,258751
34,258752
35,253713
35,253714
35,253715
35,253716
35,253717
35,253718
35,253719
35,253720
35,254433
35,254434
35,254435
35,254436
35,254437
35,254438
35,254439
35,254440
35,255153
35,255154
35,255155
35,255156
35,255157
35,255158
35,255159
35,255160
35,255873
35,255874
35,255875
35,255876
35,255877
35,255878
35,255879
35,255880
35,256593
35,256594
35,256595
35,256596
35,256597
35,256598
35,256599
35,256600
35,257313
35,257314
35,257315
35,257316
35,257317
35,257318
35,257319
35,257320
35,258033
35,258034
35,258035
35,258036
35,258037
35,258038
35,258039
35,258040
35,258753
35,258754
35,258755
35,258756
35,258757
35,258758
35,258759
35,258760
36,253721
36,253722
36,253723
36,253724
36,253725
36,253726
36,253727
36,253728
36,254441
36,254442
36,254443
36,254444
36,254445
36,254446
36,254447
36,254448
36,255161
36,255162
36,255163
36,255164
36,255165
36,255166
36,255167
36,255168
36,255881
36,255882
36,255883
36,255884
36,255885
36,255886
36,255887
36,255888
36,256601
36,256602
36,256603
36,256604
36,256605
36,256606
36,256607
36,256608
36,257321
36,257322
36,257323
36,257324
36,257325
36,257326
36,257327
36,257328
36,258041
36,258042
36,258043
36,258044
36,258045
36,258046
36,258047
36,258048
36,258761
36,258762
36,258763
36,258764
36,258765
36,258766
36,258767
36,258768
37,253729
37,253730
37,253731
37,253732
37,253733
37,253734
37,253735
37,253736
37,254449
37,254450
37,254451
37,254452
37,254453
37,254454
37,254455
37,254456
37,255169
37,255170
37,255171
37,255172
37,255173
37,255174
37,255175
37,255176
37,255889
37,255890
37,255891
37,255892
37,255893
37,255894
37,255895
37,255896
37,256609
37,256610
37,256611
37,256612
37,256613
37,256614
37,256615
37,256616
37,257329
37,257330
37,257331
37,257332
37,257333
37,257334
37,257335
37,257336
37,258049
37,258050
37,258051
37,258052
37,258053
37,258054
37,258055
37,258056
37,258769
37,258770
37,258771
37,258772
37,258773
37,258774
37,258775
37,258776
38,253737
38,253738
38,253739
38,253740
38,253741
38,253742
38,253743
38,253744
38,254457
38,254458
38,254459
38,254460
38,254461
38,254462
38,254463
38,254464
38,255177
38,255178
38,255179
38,255180
38,255181
38,255182
38,255183
38,255184
38,255897
38,255898
38,255899
38,255900
38,255901
38,255902
38,255903
38,255904
38,256617
38,256618
38,256619
38,256620
38,256621
38,256622
38,256623
38,256624
38,257337
38,257338
38,257339
38,257340
38,257341
38,257342
38,257343
38,257344
38,258057
38,258058
38,258059
38,258060
38,258061
38,258062
38,258063
38,258064
38,258777
38,258778
38,258779
38,258780
38,258781
38,258782
38,258783
38,258784
39,253745
39,253746
39,253747
39,253748
39,253749
39,253750
39,253751
39,253752
39,254465
39,254466
39,254467
39,254468
39,254469
39,254470
39,254471
39,254472
39,255185
39,255186
39,255187
39,255188
39,255189
39,255190
39,255191
39,255192
39,255905
39,255906
39,255907
39,255908
39,255909
39,255910
39,255911
39,255912
39,256625
39,256626
39,256627
39,256628
39,256629
39,256630
39,256631
39,256632
39,257345
39,257346
39,257347
39,257348
39,257349
39,257350
39,257351
39,257352
39,258065
39,258066
39,258067
39,258068
39,258069
39,258070
39,258071
39,258072
39,258785
39,258786
39,258787
39,258788
39,258789
39,258790
39,258791
39,258792
40,253753
40,253754
40,253755
40,253756
40,253757
40,253758
40,253759
40,253760
40,254473
40,254474
40,254475
40,254476
40,254477
40,254478
40,254479
40,254480
40,255193
40,255194
40,255195
40,255196
40,255197
40,255198
40,255199
40,255200
40,255913
40,255914
40,255915
40,255916
40,255917
40,255918
40,255919
40,255920
40,256633
40,256634
40,256635
40,256636
40,256637
40,256638
40,256639
40,256640
40,257353
40,257354
40,257355
40,257356
40,257357
40,257358
40,257359
40,257360
40,258073
40,258074
40,258075
40,258076
40,258077
40,258078
40,258079
40,258080
40,258793
40,258794
40,258795
40,258796
40,258797
40,258798
40,258799
40,258800
41,253761
41,253762
41,253763
41,253764
41,253765
41,253766
41,253767
41,253768
41,254481
41,254482
41,254483
41,254484
41,254485
41,254486
41,254487
41,254488
41,255201
41,255202
41,255203
41,255204
41,255205
41,255206
41,255207
41,255208
41,255921
41,255922
41,255923
41,255924
41,255925
41,255926
41,255927
41,255928
41,256641
41,256642
41,256643
41,256644
41,256645
41,256646
41,256647
41,256648
41,257361
41,257362
41,257363
41,257364
41,257365
41,257366
41,257367
41,257368
41,258081
41,258082
41,258083
41,258084
41,258085
41,258086
41,258087
41,258088
41,258801
41,258802
41,258803
41,258804
41,258805
41,258806
41,258807
41,258808
42,253769
42,253770
42,253771
42,253772
42,253773
42,253774
42,253775
42,253776
42,254489
42,254490
42,254491
42,254492
42,254493
42,254494
42,254495
42,254496
42,255209
42,255210
42,255211
42,255212
42,255213
42,255214
42,255215
42,255216
42,255929
42,255930
42,255931
42,255932
42,255933
42,255934
42,255935
42,255936
42,256649
42,256650
42,256651
42,256652
42,256653
42,256654
42,256655
42,256656
42,257369
42,257370
42,257371
42,257372
42,257373
42,257374
42,257375
42,257376
42,258089
42,258090
42,258091
42,258092
42,258093
42,258094
42,258095
42,258096
42,258809
42,258810
42,258811
42,258812
42,258813
42,258814
42,258815
42,258816
43,253777
43,253778
43,253779
43,253780
43,253781
43,253782
43,253783
43,253784
43,254497
43,254498
43,254499
43,254500
43,254501
43,254502
43,254503
43,254504
43,255217
43,255218
43,255219
43,255220
43,255221
43,255222
43,255223
43,255224
43,255937
43,255938
43,255939
43,255940
43,255941
43,255942
43,255943
43,255944
43,256657
43,256658
43,256659
43,256660
43,256661
43,256662
43,256663
43,256664
43,257377
43,257378
43,257379
43,257380
43,257381
43,257382
43,257383
43,257384
43,258097
43,258098
43,258099
43,258100
43,258101
43,258102
43,258103
43,258104
43,258817
43,258818
43,258819
43,258820
43,258821
43,258822
43,258823
43,258824
44,253785
44,253786
44,253787
44,253788
44,253789
44,253790
44,253791
44,253792
44,254505
44,254506
44,254507
44,254508
44,254509
44,254510
44,254511
44,254512
44,255225
44,255226
44,255227
44,255228
44,255229
44,255230
44,255231
44,255232
44,255945
44,255946
44,255947
44,255948
44,255949
44,255950
44,255951
44,255952
44,256665
44,256666
44,256667
44,256668
44,256669
44,256670
44,256671
44,256672
44,257385
44,257386
44,257387
44,257388
