Id,gid
1,255601
1,255602
1,255603
1,255604
1,255605
1,256321
1,256322
1,256323
1,256324
1,256325
1,257041
1,257042
1,257043
1,257044
1,257045
1,257761
1,257762
1,257763
1,257764
1,257765
1,258481
1,258482
1,258483
1,258484
1,258485
2,255606
2,255607
2,255608
2,255609
2,255610
2,256326
2,256327
2,256328
2,256329
2,256330
2,257046
2,257047
2,257048
2,257049
2,257050
2,257766
2,257767
2,257768
2,257769
2,257770
2,258486
2,258487
2,258488
2,258489
2,258490
3,255611
3,255612
3,255613
3,255614
3,255615
3,256331
3,256332
3,256333
3,256334
3,256335
3,257051
3,257052
3,257053
3,257054
3,257055
3,257771
3,257772
3,257773
3,257774
3,257775
3,258491
3,258492
3,258493
3,258494
3,258495
4,255616
4,255617
4,255618
4,255619
4,255620
4,256336
4,256337
4,256338
4,256339
4,256340
4,257056
4,257057
4,257058
4,257059
4,257060
4,257776
4,257777
4,257778
4,257779
4,257780
4,258496
4,258497
4,258498
4,258499
4,258500
5,255621
5,255622
5,255623
5,255624
5,255625
5,256341
5,256342
5,256343
5,256344
5,256345
5,257061
5,257062
5,257063
5,257064
5,257065
5,257781
5,257782
5,257783
5,257784
5,257785
5,258501
5,258502
5,258503
5,258504
5,258505
6,255626
6,255627
6,255628
6,255629
6,255630
6,256346
6,256347
6,256348
6,256349
6,256350
6,257066
6,257067
6,257068
6,257069
6,257070
6,257786
6,257787
6,257788
6,257789
6,257790
6,258506
6,258507
6,258508
6,258509
6,258510
7,255631
7,255632
7,255633
7,255634
7,255635
7,256351
7,256352
7,256353
7,256354
7,256355
7,257071
7,257072
7,257073
7,257074
7,257075
7,257791
7,257792
7,257793
7,257794
7,257795
7,258511
7,258512
7,258513
7,258514
7,258515
8,255636
8,255637
8,255638
8,255639
8,255640
8,256356
8,256357
8,256358
8,256359
8,256360
8,257076
8,257077
8,257078
8,257079
8,257080
8,257796
8,257797
8,257798
8,257799
8,257800
8,258516
8,258517
8,258518
8,258519
8,258520
9,255641
9,255642
9,255643
9,255644
9,255645
9,256361
9,256362
9,256363
9,256364
9,256365
9,257081
9,257082
9,257083
9,257084
9,257085
9,257801
9,257802
9,257803
9,257804
9,257805
9,258521
9,258522
9,258523
9,258524
9,258525
10,255646
10,255647
10,255648
10,255649
10,255650
10,256366
10,256367
10,256368
10,256369
10,256370
10,257086
10,257087
10,257088
10,257089
10,257090
10,257806
10,257807
10,257808
10,257809
10,257810
10,258526
10,258527
10,258528
10,258529
10,258530
11,255651
11,255652
11,255653
11,255654
11,255655
11,256371
11,256372
11,256373
11,256374
11,256375
11,257091
11,257092
11,257093
11,257094
11,257095
11,257811
11,257812
11,257813
11,257814
11,257815
11,258531
11,258532
11,258533
11,258534
11,258535
12,255656
12,255657
12,255658
12,255659
12,255660
12,256376
12,256377
12,256378
12,256379
12,256380
12,257096
12,257097
12,257098
12,257099
12,257100
12,257816
12,257817
12,257818
12,257819
12,257820
12,258536
12,258537
12,258538
12,258539
12,258540
13,255661
13,255662
13,255663
13,255664
13,255665
13,256381
13,256382
13,256383
13,256384
13,256385
13,257101
13,257102
13,257103
13,257104
13,257105
13,257821
13,257822
13,257823
13,257824
13,257825
13,258541
13,258542
13,258543
